date,river_discharge_m3s,location
2010-06-17 16:00:00,46.75293,Klang
2010-06-18 16:00:00,33.19795,Klang
2010-06-19 16:00:00,23.83133,Klang
2010-06-20 16:00:00,18.408857,Klang
2010-06-21 16:00:00,25.121616,Klang
2010-06-22 16:00:00,36.068073,Klang
2010-06-23 16:00:00,32.96253,Klang
2010-06-24 16:00:00,29.338911,Klang
2010-06-25 16:00:00,27.054333,Klang
2010-06-26 16:00:00,30.915375,Klang
2010-06-27 16:00:00,31.136604,Klang
2010-06-28 16:00:00,24.52701,Klang
2010-06-29 16:00:00,24.409725,Klang
2010-06-30 16:00:00,68.823235,Klang
2010-07-01 16:00:00,100.39115,Klang
2010-07-02 16:00:00,76.09034,Klang
2010-07-03 16:00:00,58.292534,Klang
2010-07-04 16:00:00,44.28976,Klang
2010-07-05 16:00:00,31.960972,Klang
2010-07-06 16:00:00,23.603678,Klang
2010-07-07 16:00:00,74.33555,Klang
2010-07-08 16:00:00,77.886,Klang
2010-07-09 16:00:00,57.748943,Klang
2010-07-10 16:00:00,48.545025,Klang
2010-07-11 16:00:00,46.75293,Klang
2010-07-12 16:00:00,39.64433,Klang
2010-07-13 16:00:00,33.673683,Klang
2010-07-14 16:00:00,30.841976,Klang
2010-07-15 16:00:00,34.809647,Klang
2010-07-16 16:00:00,44.394157,Klang
2010-07-17 16:00:00,69.307236,Klang
2010-07-18 16:00:00,74.68328,Klang
2010-07-19 16:00:00,69.14552,Klang
2010-07-20 16:00:00,60.517693,Klang
2010-07-21 16:00:00,50.286144,Klang
2010-07-22 16:00:00,44.81419,Klang
2010-07-23 16:00:00,44.185593,Klang
2010-07-24 16:00:00,36.068073,Klang
2010-07-25 16:00:00,45.88134,Klang
2010-07-26 16:00:00,42.65158,Klang
2010-07-27 16:00:00,46.4242,Klang
2010-07-28 16:00:00,39.831932,Klang
2010-07-29 16:00:00,27.64178,Klang
2010-07-30 16:00:00,24.176771,Klang
2010-07-31 16:00:00,22.38837,Klang
2010-08-01 16:00:00,20.428905,Klang
2010-08-02 16:00:00,17.07174,Klang
2010-08-03 16:00:00,14.417004,Klang
2010-08-04 16:00:00,11.70574,Klang
2010-08-05 16:00:00,8.862795,Klang
2010-08-06 16:00:00,14.667513,Klang
2010-08-07 16:00:00,26.989815,Klang
2010-08-08 16:00:00,32.806488,Klang
2010-08-09 16:00:00,25.915344,Klang
2010-08-10 16:00:00,17.323145,Klang
2010-08-11 16:00:00,16.298164,Klang
2010-08-12 16:00:00,19.9894,Klang
2010-08-13 16:00:00,74.85776,Klang
2010-08-14 16:00:00,121.74392,Klang
2010-08-15 16:00:00,109.40786,Klang
2010-08-16 16:00:00,103.23171,Klang
2010-08-17 16:00:00,99.23051,Klang
2010-08-18 16:00:00,86.70007,Klang
2010-08-19 16:00:00,76.62471,Klang
2010-08-20 16:00:00,58.56621,Klang
2010-08-21 16:00:00,42.25139,Klang
2010-08-22 16:00:00,33.514374,Klang
2010-08-23 16:00:00,28.922644,Klang
2010-08-24 16:00:00,24.176771,Klang
2010-08-25 16:00:00,19.230192,Klang
2010-08-26 16:00:00,16.258379,Klang
2010-08-27 16:00:00,22.280912,Klang
2010-08-28 16:00:00,24.234804,Klang
2010-08-29 16:00:00,22.49633,Klang
2010-08-30 16:00:00,37.90452,Klang
2010-08-31 16:00:00,44.708817,Klang
2010-09-01 16:00:00,44.603695,Klang
2010-09-02 16:00:00,52.088448,Klang
2010-09-03 16:00:00,42.954163,Klang
2010-09-04 16:00:00,31.885159,Klang
2010-09-05 16:00:00,24.703957,Klang
2010-09-06 16:00:00,21.181961,Klang
2010-09-07 16:00:00,22.878115,Klang
2010-09-08 16:00:00,28.785162,Klang
2010-09-09 16:00:00,28.991625,Klang
2010-09-10 16:00:00,21.908678,Klang
2010-09-11 16:00:00,15.106457,Klang
2010-09-12 16:00:00,10.857688,Klang
2010-09-13 16:00:00,8.57194,Klang
2010-09-14 16:00:00,10.24605,Klang
2010-09-15 16:00:00,18.769697,Klang
2010-09-16 16:00:00,47.41723,Klang
2010-09-17 16:00:00,52.826973,Klang
2010-09-18 16:00:00,56.41164,Klang
2010-09-19 16:00:00,63.120964,Klang
2010-09-20 16:00:00,73.47319,Klang
2010-09-21 16:00:00,72.1139,Klang
2010-09-22 16:00:00,84.506676,Klang
2010-09-23 16:00:00,88.33054,Klang
2010-09-24 16:00:00,110.17317,Klang
2010-09-25 16:00:00,122.31051,Klang
2010-09-26 16:00:00,126.35031,Klang
2010-09-27 16:00:00,99.92528,Klang
2010-09-28 16:00:00,80.28304,Klang
2010-09-29 16:00:00,85.69618,Klang
2010-09-30 16:00:00,98.54055,Klang
2010-10-01 16:00:00,97.62794,Klang
2010-10-02 16:00:00,86.49838,Klang
2010-10-03 16:00:00,65.8344,Klang
2010-10-04 16:00:00,60.80164,Klang
2010-10-05 16:00:00,60.376198,Klang
2010-10-06 16:00:00,50.641644,Klang
2010-10-07 16:00:00,39.926064,Klang
2010-10-08 16:00:00,31.136604,Klang
2010-10-09 16:00:00,23.945944,Klang
2010-10-10 16:00:00,18.453602,Klang
2010-10-11 16:00:00,14.205477,Klang
2010-10-12 16:00:00,10.803207,Klang
2010-10-13 16:00:00,8.225714,Klang
2010-10-14 16:00:00,6.3790417,Klang
2010-10-15 16:00:00,4.8884363,Klang
2010-10-16 16:00:00,3.6344695,Klang
2010-10-17 16:00:00,2.698282,Klang
2010-10-18 16:00:00,2.0338912,Klang
2010-10-19 16:00:00,1.5703957,Klang
2010-10-20 16:00:00,1.2908678,Klang
2010-10-21 16:00:00,1.1877615,Klang
2010-10-22 16:00:00,1.5763211,Klang
2010-10-23 16:00:00,26.101913,Klang
2010-10-24 16:00:00,38.264492,Klang
2010-10-25 16:00:00,39.271706,Klang
2010-10-26 16:00:00,42.351086,Klang
2010-10-27 16:00:00,34.727283,Klang
2010-10-28 16:00:00,28.04023,Klang
2010-10-29 16:00:00,38.536663,Klang
2010-10-30 16:00:00,53.075436,Klang
2010-10-31 16:00:00,45.13176,Klang
2010-11-01 16:00:00,39.926064,Klang
2010-11-02 16:00:00,37.994194,Klang
2010-11-03 16:00:00,29.26913,Klang
2010-11-04 16:00:00,21.233099,Klang
2010-11-05 16:00:00,25.915344,Klang
2010-11-06 16:00:00,46.31512,Klang
2010-11-07 16:00:00,52.088448,Klang
2010-11-08 16:00:00,58.841152,Klang
2010-11-09 16:00:00,54.335014,Klang
2010-11-10 16:00:00,39.45759,Klang
2010-11-11 16:00:00,36.068073,Klang
2010-11-12 16:00:00,34.563133,Klang
2010-11-13 16:00:00,30.76874,Klang
2010-11-14 16:00:00,31.433964,Klang
2010-11-15 16:00:00,54.20774,Klang
2010-11-16 16:00:00,126.93816,Klang
2010-11-17 16:00:00,115.68094,Klang
2010-11-18 16:00:00,83.72273,Klang
2010-11-19 16:00:00,133.58601,Klang
2010-11-20 16:00:00,130.22,Klang
2010-11-21 16:00:00,86.49838,Klang
2010-11-22 16:00:00,65.06935,Klang
2010-11-23 16:00:00,72.45139,Klang
2010-11-24 16:00:00,71.77798,Klang
2010-11-25 16:00:00,82.56031,Klang
2010-11-26 16:00:00,136.0882,Klang
2010-11-27 16:00:00,149.66069,Klang
2010-11-28 16:00:00,156.76111,Klang
2010-11-29 16:00:00,176.01086,Klang
2010-11-30 16:00:00,203.17377,Klang
2010-12-01 16:00:00,168.82437,Klang
2010-12-02 16:00:00,120.33891,Klang
2010-12-03 16:00:00,88.94976,Klang
2010-12-04 16:00:00,107.893,Klang
2010-12-05 16:00:00,89.991325,Klang
2010-12-06 16:00:00,72.96052,Klang
2010-12-07 16:00:00,58.703533,Klang
2010-12-08 16:00:00,60.659496,Klang
2010-12-09 16:00:00,58.979107,Klang
2010-12-10 16:00:00,45.66594,Klang
2010-12-11 16:00:00,34.156044,Klang
2010-12-12 16:00:00,26.35269,Klang
2010-12-13 16:00:00,23.888575,Klang
2010-12-14 16:00:00,22.44229,Klang
2010-12-15 16:00:00,26.35269,Klang
2010-12-16 16:00:00,29.060766,Klang
2010-12-17 16:00:00,47.30588,Klang
2010-12-18 16:00:00,56.41164,Klang
2010-12-19 16:00:00,59.53408,Klang
2010-12-20 16:00:00,78.432816,Klang
2010-12-21 16:00:00,71.77798,Klang
2010-12-22 16:00:00,77.52356,Klang
2010-12-23 16:00:00,78.06786,Klang
2010-12-24 16:00:00,62.095726,Klang
2010-12-25 16:00:00,54.335014,Klang
2010-12-26 16:00:00,50.76068,Klang
2010-12-27 16:00:00,39.926064,Klang
2010-12-28 16:00:00,38.536663,Klang
2010-12-29 16:00:00,128.7179,Klang
2010-12-30 16:00:00,186.93166,Klang
2010-12-31 16:00:00,138.95871,Klang
2011-01-01 16:00:00,108.64781,Klang
2011-01-02 16:00:00,91.04495,Klang
2011-01-03 16:00:00,73.301926,Klang
2011-01-04 16:00:00,59.813507,Klang
2011-01-05 16:00:00,61.086903,Klang
2011-01-06 16:00:00,100.157974,Klang
2011-01-07 16:00:00,104.92539,Klang
2011-01-08 16:00:00,86.90225,Klang
2011-01-09 16:00:00,71.61059,Klang
2011-01-10 16:00:00,71.77798,Klang
2011-01-11 16:00:00,62.973484,Klang
2011-01-12 16:00:00,54.335014,Klang
2011-01-13 16:00:00,86.49838,Klang
2011-01-14 16:00:00,80.47043,Klang
2011-01-15 16:00:00,59.255955,Klang
2011-01-16 16:00:00,51.360043,Klang
2011-01-17 16:00:00,51.48075,Klang
2011-01-18 16:00:00,43.874535,Klang
2011-01-19 16:00:00,33.040813,Klang
2011-01-20 16:00:00,25.18183,Klang
2011-01-21 16:00:00,20.134893,Klang
2011-01-22 16:00:00,16.298164,Klang
2011-01-23 16:00:00,32.72873,Klang
2011-01-24 16:00:00,44.919796,Klang
2011-01-25 16:00:00,99.0,Klang
2011-01-26 16:00:00,102.514244,Klang
2011-01-27 16:00:00,111.201836,Klang
2011-01-28 16:00:00,99.0,Klang
2011-01-29 16:00:00,126.64387,Klang
2011-01-30 16:00:00,241.10294,Klang
2011-01-31 16:00:00,225.46445,Klang
2011-02-01 16:00:00,143.8772,Klang
2011-02-02 16:00:00,99.23051,Klang
2011-02-03 16:00:00,73.98942,Klang
2011-02-04 16:00:00,57.21032,Klang
2011-02-05 16:00:00,45.2381,Klang
2011-02-06 16:00:00,36.411057,Klang
2011-02-07 16:00:00,31.73407,Klang
2011-02-08 16:00:00,27.510185,Klang
2011-02-09 16:00:00,22.878115,Klang
2011-02-10 16:00:00,18.543394,Klang
2011-02-11 16:00:00,15.943377,Klang
2011-02-12 16:00:00,23.717241,Klang
2011-02-13 16:00:00,30.98895,Klang
2011-02-14 16:00:00,28.308933,Klang
2011-02-15 16:00:00,31.960972,Klang
2011-02-16 16:00:00,42.752213,Klang
2011-02-17 16:00:00,37.815037,Klang
2011-02-18 16:00:00,34.563133,Klang
2011-02-19 16:00:00,31.885159,Klang
2011-02-20 16:00:00,25.121616,Klang
2011-02-21 16:00:00,17.967058,Klang
2011-02-22 16:00:00,12.583135,Klang
2011-02-23 16:00:00,12.803843,Klang
2011-02-24 16:00:00,28.785162,Klang
2011-02-25 16:00:00,36.75722,Klang
2011-02-26 16:00:00,33.040813,Klang
2011-02-27 16:00:00,25.607248,Klang
2011-02-28 16:00:00,19.044722,Klang
2011-03-01 16:00:00,14.452545,Klang
2011-03-02 16:00:00,13.190574,Klang
2011-03-03 16:00:00,19.090927,Klang
2011-03-04 16:00:00,24.763212,Klang
2011-03-05 16:00:00,22.067474,Klang
2011-03-06 16:00:00,16.782795,Klang
2011-03-07 16:00:00,43.25884,Klang
2011-03-08 16:00:00,61.950623,Klang
2011-03-09 16:00:00,86.70007,Klang
2011-03-10 16:00:00,104.196205,Klang
2011-03-11 16:00:00,127.528656,Klang
2011-03-12 16:00:00,129.01698,Klang
2011-03-13 16:00:00,106.64654,Klang
2011-03-14 16:00:00,121.46164,Klang
2011-03-15 16:00:00,112.5011,Klang
2011-03-16 16:00:00,91.46981,Klang
2011-03-17 16:00:00,79.35261,Klang
2011-03-18 16:00:00,90.411316,Klang
2011-03-19 16:00:00,103.71285,Klang
2011-03-20 16:00:00,131.73941,Klang
2011-03-21 16:00:00,153.88168,Klang
2011-03-22 16:00:00,132.35214,Klang
2011-03-23 16:00:00,93.18896,Klang
2011-03-24 16:00:00,71.110756,Klang
2011-03-25 16:00:00,56.8096,Klang
2011-03-26 16:00:00,44.394157,Klang
2011-03-27 16:00:00,34.399734,Klang
2011-03-28 16:00:00,34.809647,Klang
2011-03-29 16:00:00,36.23917,Klang
2011-03-30 16:00:00,30.33286,Klang
2011-03-31 16:00:00,22.823193,Klang
2011-04-01 16:00:00,19.230192,Klang
2011-04-02 16:00:00,19.6063,Klang
2011-04-03 16:00:00,20.08628,Klang
2011-04-04 16:00:00,16.619762,Klang
2011-04-05 16:00:00,14.240526,Klang
2011-04-06 16:00:00,26.039587,Klang
2011-04-07 16:00:00,33.43499,Klang
2011-04-08 16:00:00,27.44461,Klang
2011-04-09 16:00:00,32.34264,Klang
2011-04-10 16:00:00,82.75292,Klang
2011-04-11 16:00:00,99.23051,Klang
2011-04-12 16:00:00,85.89604,Klang
2011-04-13 16:00:00,79.35261,Klang
2011-04-14 16:00:00,82.94601,Klang
2011-04-15 16:00:00,118.39878,Klang
2011-04-16 16:00:00,91.04495,Klang
2011-04-17 16:00:00,81.22426,Klang
2011-04-18 16:00:00,70.28531,Klang
2011-04-19 16:00:00,64.313065,Klang
2011-04-20 16:00:00,98.54055,Klang
2011-04-21 16:00:00,84.70378,Klang
2011-04-22 16:00:00,66.14289,Klang
2011-04-23 16:00:00,57.748943,Klang
2011-04-24 16:00:00,78.98342,Klang
2011-04-25 16:00:00,92.54056,Klang
2011-04-26 16:00:00,76.26806,Klang
2011-04-27 16:00:00,86.49838,Klang
2011-04-28 16:00:00,142.87985,Klang
2011-04-29 16:00:00,132.04547,Klang
2011-04-30 16:00:00,127.528656,Klang
2011-05-01 16:00:00,105.16956,Klang
2011-05-02 16:00:00,75.559654,Klang
2011-05-03 16:00:00,89.573265,Klang
2011-05-04 16:00:00,83.91805,Klang
2011-05-05 16:00:00,62.095726,Klang
2011-05-06 16:00:00,45.55861,Klang
2011-05-07 16:00:00,34.727283,Klang
2011-05-08 16:00:00,27.054333,Klang
2011-05-09 16:00:00,21.080046,Klang
2011-05-10 16:00:00,16.418072,Klang
2011-05-11 16:00:00,14.452545,Klang
2011-05-12 16:00:00,32.651154,Klang
2011-05-13 16:00:00,40.114967,Klang
2011-05-14 16:00:00,41.559837,Klang
2011-05-15 16:00:00,55.10479,Klang
2011-05-16 16:00:00,66.452805,Klang
2011-05-17 16:00:00,113.28786,Klang
2011-05-18 16:00:00,132.04547,Klang
2011-05-19 16:00:00,99.23051,Klang
2011-05-20 16:00:00,77.886,Klang
2011-05-21 16:00:00,69.14552,Klang
2011-05-22 16:00:00,73.81694,Klang
2011-05-23 16:00:00,64.16284,Klang
2011-05-24 16:00:00,55.23413,Klang
2011-05-25 16:00:00,47.86524,Klang
2011-05-26 16:00:00,42.151905,Klang
2011-05-27 16:00:00,36.153526,Klang
2011-05-28 16:00:00,28.716663,Klang
2011-05-29 16:00:00,25.791681,Klang
2011-05-30 16:00:00,28.376501,Klang
2011-05-31 16:00:00,36.9315,Klang
2011-06-01 16:00:00,41.07266,Klang
2011-06-02 16:00:00,34.318314,Klang
2011-06-03 16:00:00,32.806488,Klang
2011-06-04 16:00:00,41.953644,Klang
2011-06-05 16:00:00,45.344692,Klang
2011-06-06 16:00:00,36.844254,Klang
2011-06-07 16:00:00,26.797132,Klang
2011-06-08 16:00:00,29.060766,Klang
2011-06-09 16:00:00,32.18945,Klang
2011-06-10 16:00:00,31.21069,Klang
2011-06-11 16:00:00,25.242188,Klang
2011-06-12 16:00:00,18.952621,Klang
2011-06-13 16:00:00,17.663797,Klang
2011-06-14 16:00:00,16.660378,Klang
2011-06-15 16:00:00,13.6554785,Klang
2011-06-16 16:00:00,10.19438,Klang
2011-06-17 16:00:00,7.649679,Klang
2011-06-18 16:00:00,6.6559663,Klang
2011-06-19 16:00:00,8.682778,Klang
2011-06-20 16:00:00,10.803207,Klang
2011-06-21 16:00:00,9.375285,Klang
2011-06-22 16:00:00,15.481625,Klang
2011-06-23 16:00:00,21.130949,Klang
2011-06-24 16:00:00,16.947334,Klang
2011-06-25 16:00:00,14.205477,Klang
2011-06-26 16:00:00,20.379623,Klang
2011-06-27 16:00:00,23.2661,Klang
2011-06-28 16:00:00,22.280912,Klang
2011-06-29 16:00:00,27.707802,Klang
2011-06-30 16:00:00,26.54229,Klang
2011-07-01 16:00:00,18.724226,Klang
2011-07-02 16:00:00,13.256078,Klang
2011-07-03 16:00:00,10.117317,Klang
2011-07-04 16:00:00,7.912509,Klang
2011-07-05 16:00:00,5.966265,Klang
2011-07-06 16:00:00,4.970353,Klang
2011-07-07 16:00:00,7.2413816,Klang
2011-07-08 16:00:00,12.803843,Klang
2011-07-09 16:00:00,12.708817,Klang
2011-07-10 16:00:00,9.616956,Klang
2011-07-11 16:00:00,8.289663,Klang
2011-07-12 16:00:00,7.165824,Klang
2011-07-13 16:00:00,8.036494,Klang
2011-07-14 16:00:00,15.106457,Klang
2011-07-15 16:00:00,30.841976,Klang
2011-07-16 16:00:00,30.76874,Klang
2011-07-17 16:00:00,20.134893,Klang
2011-07-18 16:00:00,12.835665,Klang
2011-07-19 16:00:00,8.660509,Klang
2011-07-20 16:00:00,6.550923,Klang
2011-07-21 16:00:00,8.749897,Klang
2011-07-22 16:00:00,12.031668,Klang
2011-07-23 16:00:00,10.885023,Klang
2011-07-24 16:00:00,15.826738,Klang
2011-07-25 16:00:00,17.578047,Klang
2011-07-26 16:00:00,11.70574,Klang
2011-07-27 16:00:00,10.040786,Klang
2011-07-28 16:00:00,10.830415,Klang
2011-07-29 16:00:00,10.994993,Klang
2011-07-30 16:00:00,10.324004,Klang
2011-07-31 16:00:00,9.543869,Klang
2011-08-01 16:00:00,9.351421,Klang
2011-08-02 16:00:00,8.397233,Klang
2011-08-03 16:00:00,16.139572,Klang
2011-08-04 16:00:00,45.88134,Klang
2011-08-05 16:00:00,43.77133,Klang
2011-08-06 16:00:00,30.260794,Klang
2011-08-07 16:00:00,25.546057,Klang
2011-08-08 16:00:00,24.58586,Klang
2011-08-09 16:00:00,21.646444,Klang
2011-08-10 16:00:00,20.67704,Klang
2011-08-11 16:00:00,20.727013,Klang
2011-08-12 16:00:00,25.242188,Klang
2011-08-13 16:00:00,33.19795,Klang
2011-08-14 16:00:00,31.583672,Klang
2011-08-15 16:00:00,30.76874,Klang
2011-08-16 16:00:00,30.76874,Klang
2011-08-17 16:00:00,25.242188,Klang
2011-08-18 16:00:00,19.18366,Klang
2011-08-19 16:00:00,29.408854,Klang
2011-08-20 16:00:00,42.151905,Klang
2011-08-21 16:00:00,45.55861,Klang
2011-08-22 16:00:00,68.66266,Klang
2011-08-23 16:00:00,67.86524,Klang
2011-08-24 16:00:00,56.016434,Klang
2011-08-25 16:00:00,65.06935,Klang
2011-08-26 16:00:00,61.373478,Klang
2011-08-27 16:00:00,45.025658,Klang
2011-08-28 16:00:00,40.114967,Klang
2011-08-29 16:00:00,48.65923,Klang
2011-08-30 16:00:00,38.719154,Klang
2011-08-31 16:00:00,25.668587,Klang
2011-09-01 16:00:00,18.275248,Klang
2011-09-02 16:00:00,18.952621,Klang
2011-09-03 16:00:00,21.750975,Klang
2011-09-04 16:00:00,23.774223,Klang
2011-09-05 16:00:00,24.29298,Klang
2011-09-06 16:00:00,20.8273,Klang
2011-09-07 16:00:00,32.573765,Klang
2011-09-08 16:00:00,35.3078,Klang
2011-09-09 16:00:00,37.194427,Klang
2011-09-10 16:00:00,60.80164,Klang
2011-09-11 16:00:00,58.292534,Klang
2011-09-12 16:00:00,45.344692,Klang
2011-09-13 16:00:00,34.974934,Klang
2011-09-14 16:00:00,66.60831,Klang
2011-09-15 16:00:00,71.27698,Klang
2011-09-16 16:00:00,94.49926,Klang
2011-09-17 16:00:00,97.85531,Klang
2011-09-18 16:00:00,108.395645,Klang
2011-09-19 16:00:00,81.603806,Klang
2011-09-20 16:00:00,56.41164,Klang
2011-09-21 16:00:00,62.53309,Klang
2011-09-22 16:00:00,68.342575,Klang
2011-09-23 16:00:00,51.966343,Klang
2011-09-24 16:00:00,39.926064,Klang
2011-09-25 16:00:00,37.547832,Klang
2011-09-26 16:00:00,55.62393,Klang
2011-09-27 16:00:00,53.7016,Klang
2011-09-28 16:00:00,42.65158,Klang
2011-09-29 16:00:00,32.651154,Klang
2011-09-30 16:00:00,28.444216,Klang
2011-10-01 16:00:00,34.727283,Klang
2011-10-02 16:00:00,40.020412,Klang
2011-10-03 16:00:00,34.481335,Klang
2011-10-04 16:00:00,43.36086,Klang
2011-10-05 16:00:00,50.88001,Klang
2011-10-06 16:00:00,45.025658,Klang
2011-10-07 16:00:00,46.643097,Klang
2011-10-08 16:00:00,48.090786,Klang
2011-10-09 16:00:00,37.459183,Klang
2011-10-10 16:00:00,30.117165,Klang
2011-10-11 16:00:00,23.717241,Klang
2011-10-12 16:00:00,17.07174,Klang
2011-10-13 16:00:00,12.243415,Klang
2011-10-14 16:00:00,9.914403,Klang
2011-10-15 16:00:00,14.135611,Klang
2011-10-16 16:00:00,28.512094,Klang
2011-10-17 16:00:00,75.91305,Klang
2011-10-18 16:00:00,132.65953,Klang
2011-10-19 16:00:00,191.30914,Klang
2011-10-20 16:00:00,153.88168,Klang
2011-10-21 16:00:00,189.10785,Klang
2011-10-22 16:00:00,162.68164,Klang
2011-10-23 16:00:00,122.87964,Klang
2011-10-24 16:00:00,151.05472,Klang
2011-10-25 16:00:00,121.46164,Klang
2011-10-26 16:00:00,129.31668,Klang
2011-10-27 16:00:00,170.00154,Klang
2011-10-28 16:00:00,154.2387,Klang
2011-10-29 16:00:00,127.23306,Klang
2011-10-30 16:00:00,101.09396,Klang
2011-10-31 16:00:00,149.31421,Klang
2011-11-01 16:00:00,146.57062,Klang
2011-11-02 16:00:00,226.5098,Klang
2011-11-03 16:00:00,214.27815,Klang
2011-11-04 16:00:00,192.19684,Klang
2011-11-05 16:00:00,147.59354,Klang
2011-11-06 16:00:00,123.73834,Klang
2011-11-07 16:00:00,95.60509,Klang
2011-11-08 16:00:00,72.45139,Klang
2011-11-09 16:00:00,56.14786,Klang
2011-11-10 16:00:00,45.77351,Klang
2011-11-11 16:00:00,75.03264,Klang
2011-11-12 16:00:00,109.9175,Klang
2011-11-13 16:00:00,206.96971,Klang
2011-11-14 16:00:00,184.78047,Klang
2011-11-15 16:00:00,156.03632,Klang
2011-11-16 16:00:00,123.16526,Klang
2011-11-17 16:00:00,118.12419,Klang
2011-11-18 16:00:00,134.83131,Klang
2011-11-19 16:00:00,134.51894,Klang
2011-11-20 16:00:00,148.96852,Klang
2011-11-21 16:00:00,170.00154,Klang
2011-11-22 16:00:00,172.38043,Klang
2011-11-23 16:00:00,137.99522,Klang
2011-11-24 16:00:00,119.78139,Klang
2011-11-25 16:00:00,108.64781,Klang
2011-11-26 16:00:00,170.00154,Klang
2011-11-27 16:00:00,245.03677,Klang
2011-11-28 16:00:00,184.35312,Klang
2011-11-29 16:00:00,164.19615,Klang
2011-11-30 16:00:00,199.44722,Klang
2011-12-01 16:00:00,150.00798,Klang
2011-12-02 16:00:00,107.64256,Klang
2011-12-03 16:00:00,82.75292,Klang
2011-12-04 16:00:00,68.183105,Klang
2011-12-05 16:00:00,55.885292,Klang
2011-12-06 16:00:00,45.025658,Klang
2011-12-07 16:00:00,66.764145,Klang
2011-12-08 16:00:00,68.823235,Klang
2011-12-09 16:00:00,59.394867,Klang
2011-12-10 16:00:00,49.466125,Klang
2011-12-11 16:00:00,73.301926,Klang
2011-12-12 16:00:00,78.61594,Klang
2011-12-13 16:00:00,73.98942,Klang
2011-12-14 16:00:00,72.620705,Klang
2011-12-15 16:00:00,72.620705,Klang
2011-12-16 16:00:00,138.3157,Klang
2011-12-17 16:00:00,129.01698,Klang
2011-12-18 16:00:00,161.55486,Klang
2011-12-19 16:00:00,153.88168,Klang
2011-12-20 16:00:00,166.10909,Klang
2011-12-21 16:00:00,222.87207,Klang
2011-12-22 16:00:00,233.9633,Klang
2011-12-23 16:00:00,212.30449,Klang
2011-12-24 16:00:00,180.13397,Klang
2011-12-25 16:00:00,128.12195,Klang
2011-12-26 16:00:00,91.68298,Klang
2011-12-27 16:00:00,74.509224,Klang
2011-12-28 16:00:00,66.29766,Klang
2011-12-29 16:00:00,57.344513,Klang
2011-12-30 16:00:00,51.601723,Klang
2011-12-31 16:00:00,44.81419,Klang
2012-01-01 16:00:00,37.459183,Klang
2012-01-02 16:00:00,30.33286,Klang
2012-01-03 16:00:00,24.52701,Klang
2012-01-04 16:00:00,19.796965,Klang
2012-01-05 16:00:00,16.060823,Klang
2012-01-06 16:00:00,12.995874,Klang
2012-01-07 16:00:00,10.220183,Klang
2012-01-08 16:00:00,11.473834,Klang
2012-01-09 16:00:00,37.90452,Klang
2012-01-10 16:00:00,50.76068,Klang
2012-01-11 16:00:00,38.35501,Klang
2012-01-12 16:00:00,45.13176,Klang
2012-01-13 16:00:00,48.545025,Klang
2012-01-14 16:00:00,38.08409,Klang
2012-01-15 16:00:00,29.974197,Klang
2012-01-16 16:00:00,23.83133,Klang
2012-01-17 16:00:00,18.230919,Klang
2012-01-18 16:00:00,19.6063,Klang
2012-01-19 16:00:00,31.062695,Klang
2012-01-20 16:00:00,46.31512,Klang
2012-01-21 16:00:00,54.20774,Klang
2012-01-22 16:00:00,46.863003,Klang
2012-01-23 16:00:00,42.052654,Klang
2012-01-24 16:00:00,33.59394,Klang
2012-01-25 16:00:00,23.322042,Klang
2012-01-26 16:00:00,16.298164,Klang
2012-01-27 16:00:00,11.67652,Klang
2012-01-28 16:00:00,8.885531,Klang
2012-01-29 16:00:00,7.1283054,Klang
2012-01-30 16:00:00,13.825181,Klang
2012-01-31 16:00:00,34.809647,Klang
2012-02-01 16:00:00,34.156044,Klang
2012-02-02 16:00:00,48.203957,Klang
2012-02-03 16:00:00,83.72273,Klang
2012-02-04 16:00:00,86.70007,Klang
2012-02-05 16:00:00,58.429222,Klang
2012-02-06 16:00:00,50.286144,Klang
2012-02-07 16:00:00,64.61453,Klang
2012-02-08 16:00:00,54.975765,Klang
2012-02-09 16:00:00,37.10658,Klang
2012-02-10 16:00:00,25.668587,Klang
2012-02-11 16:00:00,18.952621,Klang
2012-02-12 16:00:00,19.84491,Klang
2012-02-13 16:00:00,36.23917,Klang
2012-02-14 16:00:00,43.874535,Klang
2012-02-15 16:00:00,55.62393,Klang
2012-02-16 16:00:00,46.973343,Klang
2012-02-17 16:00:00,33.59394,Klang
2012-02-18 16:00:00,63.565414,Klang
2012-02-19 16:00:00,63.714256,Klang
2012-02-20 16:00:00,57.748943,Klang
2012-02-21 16:00:00,62.38698,Klang
2012-02-22 16:00:00,64.463615,Klang
2012-02-23 16:00:00,93.6237,Klang
2012-02-24 16:00:00,99.69317,Klang
2012-02-25 16:00:00,110.943794,Klang
2012-02-26 16:00:00,106.64654,Klang
2012-02-27 16:00:00,81.985085,Klang
2012-02-28 16:00:00,80.658226,Klang
2012-02-29 16:00:00,140.90573,Klang
2012-03-01 16:00:00,120.0598,Klang
2012-03-02 16:00:00,148.27945,Klang
2012-03-03 16:00:00,126.057434,Klang
2012-03-04 16:00:00,89.15712,Klang
2012-03-05 16:00:00,74.509224,Klang
2012-03-06 16:00:00,80.28304,Klang
2012-03-07 16:00:00,136.0882,Klang
2012-03-08 16:00:00,116.48974,Klang
2012-03-09 16:00:00,87.1049,Klang
2012-03-10 16:00:00,73.81694,Klang
2012-03-11 16:00:00,100.157974,Klang
2012-03-12 16:00:00,128.41959,Klang
